timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673614867608,345,object_info_3,200,OK,Thread Group 1-40,text,true,,524,165,105,105,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,345,0,62
1673614867609,353,object_info_2 ,200,OK,Thread Group 1-54,text,true,,466,165,106,106,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,353,0,71
1673614867609,354,user_info_2,200,OK,Thread Group 1-79,text,true,,476,247,106,106,http://162.55.220.72:5006/user_info_2,354,0,91
1673614867613,350,get_method,200,OK,Thread Group 1-89,text,true,,168,150,106,106,http://162.55.220.72:5006/get_method?name=Ilya&age=34,350,0,87
1673614867631,332,object_info_2 ,200,OK,Thread Group 1-48,text,true,,466,165,106,106,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,332,0,74
1673614867632,331,user_info_3,200,OK,Thread Group 1-18,text,true,,370,247,106,106,http://162.55.220.72:5006/user_info_3,331,0,73
1673614867631,332,object_info_4,200,OK,Thread Group 1-36,text,true,,238,165,106,106,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,332,0,74
1673614867633,330,object_info_2 ,200,OK,Thread Group 1-49,text,true,,466,165,106,106,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,330,0,72
1673614867633,330,object_info_1,200,OK,Thread Group 1-60,text,true,,229,163,106,106,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,330,0,91
1673614867632,331,object_info_4,200,OK,Thread Group 1-31,text,true,,238,165,106,106,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,331,0,73
1673614867632,331,object_info_1,200,OK,Thread Group 1-61,text,true,,229,163,106,106,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,331,0,73
1673614867631,332,user_info_3,200,OK,Thread Group 1-72,text,true,,370,247,106,106,http://162.55.220.72:5006/user_info_3,332,0,75
1673614867640,323,get_method,200,OK,Thread Group 1-25,text,true,,168,150,106,106,http://162.55.220.72:5006/get_method?name=Ilya&age=34,323,0,85
1673614867641,322,get_method,200,OK,Thread Group 1-13,text,true,,168,150,106,106,http://162.55.220.72:5006/get_method?name=Ilya&age=34,322,0,83
1673614867633,330,object_info_2 ,200,OK,Thread Group 1-51,text,true,,466,165,106,106,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,330,0,91
1673614867633,346,get_method,200,OK,Thread Group 1-90,text,true,,168,150,107,107,http://162.55.220.72:5006/get_method?name=Ilya&age=34,346,0,92
1673614867633,346,object_info_2 ,200,OK,Thread Group 1-52,text,true,,466,165,107,107,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,346,0,92
1673614867633,346,user_info_2,200,OK,Thread Group 1-80,text,true,,476,247,107,107,http://162.55.220.72:5006/user_info_2,346,0,132
1673614867643,389,object_info_4,200,OK,Thread Group 1-34,text,true,,238,165,109,109,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,389,0,194
1673614867641,391,get_method,200,OK,Thread Group 1-19,text,true,,168,150,109,109,http://162.55.220.72:5006/get_method?name=Ilya&age=34,391,0,137
1673614867643,394,object_info_3,200,OK,Thread Group 1-41,text,true,,524,165,110,110,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,394,0,204
1673614867643,397,get_method,200,OK,Thread Group 1-17,text,true,,168,150,110,110,http://162.55.220.72:5006/get_method?name=Ilya&age=34,397,0,208
1673614867660,383,object_info_1,200,OK,Thread Group 1-62,text,true,,229,163,110,110,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,383,0,218
1673614867643,415,user_info_3,200,OK,Thread Group 1-70,text,true,,370,247,111,111,http://162.55.220.72:5006/user_info_3,415,0,229
1673614867660,422,object_info_1,200,OK,Thread Group 1-59,text,true,,229,163,112,112,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,422,0,230
1673614867670,413,user_info_3,200,OK,Thread Group 1-71,text,true,,370,247,112,112,http://162.55.220.72:5006/user_info_3,412,0,220
1673614867670,413,get_method,200,OK,Thread Group 1-92,text,true,,168,150,112,112,http://162.55.220.72:5006/get_method?name=Ilya&age=34,413,0,220
1673614867659,426,get_method,200,OK,Thread Group 1-91,text,true,,168,150,112,112,http://162.55.220.72:5006/get_method?name=Ilya&age=34,426,0,231
1673614867680,405,user_info_3,200,OK,Thread Group 1-75,text,true,,370,247,112,112,http://162.55.220.72:5006/user_info_3,405,0,229
1673614867680,405,user_info_2,200,OK,Thread Group 1-83,text,true,,476,247,112,112,http://162.55.220.72:5006/user_info_2,405,0,230
1673614867660,425,user_info_2,200,OK,Thread Group 1-81,text,true,,476,247,112,112,http://162.55.220.72:5006/user_info_2,425,0,230
1673614867680,405,user_info_3,200,OK,Thread Group 1-73,text,true,,370,247,112,112,http://162.55.220.72:5006/user_info_3,405,0,229
1673614867705,380,user_info_2,200,OK,Thread Group 1-82,text,true,,476,247,112,112,http://162.55.220.72:5006/user_info_2,380,0,207
1673614867705,383,get_method,200,OK,Thread Group 1-12,text,true,,168,150,112,112,http://162.55.220.72:5006/get_method?name=Ilya&age=34,383,0,208
1673614867680,410,user_info_3,200,OK,Thread Group 1-20,text,true,,370,247,112,112,http://162.55.220.72:5006/user_info_3,410,0,232
1673614867688,402,get_method,200,OK,Thread Group 1-93,text,true,,168,150,112,112,http://162.55.220.72:5006/get_method?name=Ilya&age=34,402,0,224
1673614867713,380,get_method,200,OK,Thread Group 1-94,text,true,,168,150,112,112,http://162.55.220.72:5006/get_method?name=Ilya&age=34,380,0,220
1673614867705,389,user_info_3,200,OK,Thread Group 1-74,text,true,,370,247,112,112,http://162.55.220.72:5006/user_info_3,389,0,235
1673614867725,369,get_method,200,OK,Thread Group 1-29,text,true,,168,150,112,112,http://162.55.220.72:5006/get_method?name=Ilya&age=34,369,0,228
1673614867725,369,user_info_3,200,OK,Thread Group 1-22,text,true,,370,247,113,113,http://162.55.220.72:5006/user_info_3,369,0,217
1673614867705,390,user_info_2,200,OK,Thread Group 1-84,text,true,,476,247,113,113,http://162.55.220.72:5006/user_info_2,390,0,235
1673614867705,390,user_info_3,200,OK,Thread Group 1-21,text,true,,370,247,113,113,http://162.55.220.72:5006/user_info_3,390,0,235
1673614867725,371,get_method,200,OK,Thread Group 1-15,text,true,,168,150,113,113,http://162.55.220.72:5006/get_method?name=Ilya&age=34,371,0,217
1673614867733,367,get_method,200,OK,Thread Group 1-95,text,true,,168,150,113,113,http://162.55.220.72:5006/get_method?name=Ilya&age=34,367,0,220
1673614867724,377,user_info_3,200,OK,Thread Group 1-23,text,true,,370,247,113,113,http://162.55.220.72:5006/user_info_3,377,0,218
1673614867753,361,get_method,200,OK,Thread Group 1-96,text,true,,168,150,114,114,http://162.55.220.72:5006/get_method?name=Ilya&age=34,361,0,200
1673614867765,352,object_info_3,200,OK,Thread Group 1-42,text,true,,524,165,114,114,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,352,0,197
1673614867765,354,get_method,200,OK,Thread Group 1-11,text,true,,168,150,114,114,http://162.55.220.72:5006/get_method?name=Ilya&age=34,354,0,198
1673614867773,361,get_method,200,OK,Thread Group 1-97,text,true,,168,150,115,115,http://162.55.220.72:5006/get_method?name=Ilya&age=34,361,0,217
1673614867781,354,object_info_2 ,200,OK,Thread Group 1-3,text,true,,466,165,115,115,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,354,0,228
1673614867847,301,get_method,200,OK,Thread Group 1-10,text,true,,168,150,115,115,http://162.55.220.72:5006/get_method?name=Ilya&age=34,301,0,180
1673614867793,355,get_method,200,OK,Thread Group 1-98,text,true,,168,150,115,115,http://162.55.220.72:5006/get_method?name=Ilya&age=34,355,0,234
1673614867853,301,object_info_4,200,OK,Thread Group 1-35,text,true,,238,165,116,116,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,301,0,179
1673614867834,320,get_method,200,OK,Thread Group 1-100,text,true,,168,150,116,116,http://162.55.220.72:5006/get_method?name=Ilya&age=34,320,0,194
1673614867814,350,get_method,200,OK,Thread Group 1-99,text,true,,168,150,116,116,http://162.55.220.72:5006/get_method?name=Ilya&age=34,350,0,214
1673614867819,345,object_info_2 ,200,OK,Thread Group 1-53,text,true,,466,165,116,116,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,345,0,209
1673614867853,327,object_info_3,200,OK,Thread Group 1-43,text,true,,524,165,117,117,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,327,0,183
1673614867852,336,get_method,200,OK,Thread Group 1-14,text,true,,168,150,117,117,http://162.55.220.72:5006/get_method?name=Ilya&age=34,336,0,188
1673614867874,314,get_method,200,OK,Thread Group 1-102,text,true,,168,150,117,117,http://162.55.220.72:5006/get_method?name=Ilya&age=34,314,0,166
1673614867852,336,object_info_1,200,OK,Thread Group 1-66,text,true,,229,163,117,117,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,336,0,188
1673614867852,352,object_info_3,200,OK,Thread Group 1-50,text,true,,524,165,118,118,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,352,0,188
1673614867854,352,get_method,200,OK,Thread Group 1-101,text,true,,168,150,118,118,http://162.55.220.72:5006/get_method?name=Ilya&age=34,352,0,186
1673614867890,341,user_info_3,200,OK,Thread Group 1-76,text,true,,370,247,119,119,http://162.55.220.72:5006/user_info_3,341,0,180
1673614867890,397,object_info_2 ,200,OK,Thread Group 1-56,text,true,,466,165,122,122,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,397,0,186
1673614867890,407,user_info_2,200,OK,Thread Group 1-6,text,true,,476,247,123,123,http://162.55.220.72:5006/user_info_2,407,0,186
1673614867890,407,user_info_2,200,OK,Thread Group 1-8,text,true,,476,247,123,123,http://162.55.220.72:5006/user_info_2,407,0,186
1673614867893,404,get_method,200,OK,Thread Group 1-103,text,true,,168,150,123,123,http://162.55.220.72:5006/get_method?name=Ilya&age=34,404,0,183
1673614867890,407,object_info_4,200,OK,Thread Group 1-38,text,true,,238,165,123,123,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,407,0,186
1673614867890,409,user_info_2,200,OK,Thread Group 1-2,text,true,,476,247,123,123,http://162.55.220.72:5006/user_info_2,408,0,186
1673614867890,429,user_info_2,200,OK,Thread Group 1-85,text,true,,476,247,124,124,http://162.55.220.72:5006/user_info_2,429,0,192
1673614867890,429,object_info_2 ,200,OK,Thread Group 1-55,text,true,,466,165,124,124,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,429,0,192
1673614867910,410,user_info_2,200,OK,Thread Group 1-86,text,true,,476,247,124,124,http://162.55.220.72:5006/user_info_2,409,0,172
1673614867890,430,user_info_2,200,OK,Thread Group 1-9,text,true,,476,247,124,124,http://162.55.220.72:5006/user_info_2,430,0,192
1673614867890,431,object_info_1,200,OK,Thread Group 1-65,text,true,,229,163,124,124,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,431,0,192
1673614867909,412,object_info_1,200,OK,Thread Group 1-64,text,true,,229,163,124,124,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,412,0,175
1673614867891,431,user_info_2,200,OK,Thread Group 1-4,text,true,,476,247,124,124,http://162.55.220.72:5006/user_info_2,431,0,191
1673614867911,411,get_method,200,OK,Thread Group 1-32,text,true,,168,150,124,124,http://162.55.220.72:5006/get_method?name=Ilya&age=34,411,0,174
1673614867908,414,object_info_1,200,OK,Thread Group 1-67,text,true,,229,163,124,124,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,414,0,175
1673614867912,438,object_info_4,200,OK,Thread Group 1-37,text,true,,238,165,125,125,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,438,0,178
1673614867913,437,object_info_3,200,OK,Thread Group 1-44,text,true,,524,165,125,125,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,437,0,177
1673614867912,438,user_info_3,200,OK,Thread Group 1-24,text,true,,370,247,125,125,http://162.55.220.72:5006/user_info_3,438,0,178
1673614867913,451,user_info_2,200,OK,Thread Group 1-5,text,true,,476,247,126,126,http://162.55.220.72:5006/user_info_2,451,0,177
1673614867933,433,object_info_3,200,OK,Thread Group 1-47,text,true,,524,165,126,126,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,433,0,160
1673614867913,454,object_info_1,200,OK,Thread Group 1-68,text,true,,229,163,126,126,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,454,0,177
1673614867913,454,user_info_2,200,OK,Thread Group 1-7,text,true,,476,247,126,126,http://162.55.220.72:5006/user_info_2,454,0,177
1673614867913,455,user_info_2,200,OK,Thread Group 1-1,text,true,,476,247,126,126,http://162.55.220.72:5006/user_info_2,455,0,177
1673614867933,453,get_method,200,OK,Thread Group 1-27,text,true,,168,150,127,127,http://162.55.220.72:5006/get_method?name=Ilya&age=34,453,0,160
1673614867942,443,user_info_3,200,OK,Thread Group 1-77,text,true,,370,247,127,127,http://162.55.220.72:5006/user_info_3,443,0,151
1673614867953,448,object_info_1,200,OK,Thread Group 1-16,text,true,,229,163,128,128,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,448,0,143
1673614867942,459,user_info_2,200,OK,Thread Group 1-88,text,true,,476,247,128,128,http://162.55.220.72:5006/user_info_2,459,0,152
1673614867934,469,get_method,200,OK,Thread Group 1-105,text,true,,168,150,128,128,http://162.55.220.72:5006/get_method?name=Ilya&age=34,469,0,159
1673614867953,450,user_info_3,200,OK,Thread Group 1-78,text,true,,370,247,128,128,http://162.55.220.72:5006/user_info_3,450,0,143
1673614867940,463,get_method,200,OK,Thread Group 1-28,text,true,,168,150,128,128,http://162.55.220.72:5006/get_method?name=Ilya&age=34,463,0,154
1673614867942,474,object_info_4,200,OK,Thread Group 1-39,text,true,,238,165,129,129,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,474,0,153
1673614867953,463,object_info_2 ,200,OK,Thread Group 1-57,text,true,,466,165,129,129,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,463,0,143
1673614867953,466,object_info_3,200,OK,Thread Group 1-46,text,true,,524,165,129,129,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,466,0,161
1673614867953,467,object_info_2 ,200,OK,Thread Group 1-58,text,true,,466,165,129,129,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,467,0,159
1673614867953,491,get_method,200,OK,Thread Group 1-26,text,true,,168,150,130,130,http://162.55.220.72:5006/get_method?name=Ilya&age=34,491,0,161
1673614867954,491,get_method,200,OK,Thread Group 1-106,text,true,,168,150,130,130,http://162.55.220.72:5006/get_method?name=Ilya&age=34,491,0,160
1673614867953,499,object_info_1,200,OK,Thread Group 1-69,text,true,,229,163,131,131,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,499,0,161
1673614867953,499,user_info_2,200,OK,Thread Group 1-87,text,true,,476,247,131,131,http://162.55.220.72:5006/user_info_2,499,0,161
1673614867953,516,object_info_2 ,200,OK,Thread Group 1-63,text,true,,466,165,131,131,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,516,0,164
1673614867963,514,object_info_3,200,OK,Thread Group 1-48,text,true,,524,165,132,132,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,514,0,156
1673614867962,515,object_info_3,200,OK,Thread Group 1-54,text,true,,524,165,132,132,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,515,0,155
1673614867953,524,object_info_3,200,OK,Thread Group 1-45,text,true,,524,165,132,132,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,524,0,162
1673614867953,524,get_method,200,OK,Thread Group 1-33,text,true,,168,150,132,132,http://162.55.220.72:5006/get_method?name=Ilya&age=34,524,0,162
1673614867953,551,get_method,200,OK,Thread Group 1-30,text,true,,168,150,133,133,http://162.55.220.72:5006/get_method?name=Ilya&age=34,551,0,164
1673614867953,571,object_info_4,200,OK,Thread Group 1-40,text,true,,238,165,134,134,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,571,0,164
1673614867979,545,user_info_2,200,OK,Thread Group 1-90,text,true,,476,247,134,134,http://162.55.220.72:5006/user_info_2,545,0,155
1673614868011,513,get_method,200,OK,Thread Group 1-109,text,true,,168,150,134,134,http://162.55.220.72:5006/get_method?name=Ilya&age=34,513,0,123
1673614867963,564,user_info_3,200,OK,Thread Group 1-79,text,true,,370,247,134,134,http://162.55.220.72:5006/user_info_3,564,0,168
1673614867979,571,user_info_3,200,OK,Thread Group 1-80,text,true,,370,247,136,136,http://162.55.220.72:5006/user_info_3,571,0,155
1673614867973,579,get_method,200,OK,Thread Group 1-107,text,true,,168,150,136,136,http://162.55.220.72:5006/get_method?name=Ilya&age=34,579,0,161
1673614867990,566,get_method,200,OK,Thread Group 1-108,text,true,,168,150,136,136,http://162.55.220.72:5006/get_method?name=Ilya&age=34,566,0,145
1673614867963,593,user_info_2,200,OK,Thread Group 1-89,text,true,,476,247,136,136,http://162.55.220.72:5006/user_info_2,593,0,171
1673614868032,524,user_info_2,200,OK,Thread Group 1-19,text,true,,476,247,136,136,http://162.55.220.72:5006/user_info_2,524,0,116
1673614868032,525,get_method,200,OK,Thread Group 1-34,text,true,,168,150,136,136,http://162.55.220.72:5006/get_method?name=Ilya&age=34,525,0,122
1673614868033,524,get_method,200,OK,Thread Group 1-110,text,true,,168,150,136,136,http://162.55.220.72:5006/get_method?name=Ilya&age=34,524,0,121
1673614868037,536,object_info_4,200,OK,Thread Group 1-41,text,true,,238,165,137,137,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,536,0,144
1673614868043,530,object_info_2 ,200,OK,Thread Group 1-62,text,true,,466,165,137,137,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,530,0,184
1673614868040,533,user_info_2,200,OK,Thread Group 1-17,text,true,,476,247,137,137,http://162.55.220.72:5006/user_info_2,533,0,148
1673614868053,521,get_method,200,OK,Thread Group 1-111,text,true,,168,150,137,137,http://162.55.220.72:5006/get_method?name=Ilya&age=34,521,0,175
1673614868058,547,object_info_1,200,OK,Thread Group 1-70,text,true,,229,163,138,138,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,547,0,186
1673614868075,530,get_method,200,OK,Thread Group 1-112,text,true,,168,150,138,138,http://162.55.220.72:5006/get_method?name=Ilya&age=34,530,0,212
1673614868082,527,object_info_2 ,200,OK,Thread Group 1-59,text,true,,466,165,138,138,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,527,0,216
1673614868090,553,object_info_1,200,OK,Thread Group 1-20,text,true,,229,163,140,140,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,552,0,230
1673614868085,558,object_info_1,200,OK,Thread Group 1-75,text,true,,229,163,140,140,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,558,0,234
1673614868088,555,user_info_2,200,OK,Thread Group 1-12,text,true,,476,247,140,140,http://162.55.220.72:5006/user_info_2,555,0,232
1673614868083,572,user_info_2,200,OK,Thread Group 1-92,text,true,,476,247,141,141,http://162.55.220.72:5006/user_info_2,572,0,236
1673614868085,570,user_info_2,200,OK,Thread Group 1-91,text,true,,476,247,141,141,http://162.55.220.72:5006/user_info_2,570,0,234
1673614868085,571,user_info_3,200,OK,Thread Group 1-81,text,true,,370,247,141,141,http://162.55.220.72:5006/user_info_3,571,0,237
1673614868085,571,user_info_3,200,OK,Thread Group 1-83,text,true,,370,247,141,141,http://162.55.220.72:5006/user_info_3,571,0,235
1673614868083,573,object_info_1,200,OK,Thread Group 1-71,text,true,,229,163,141,141,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,573,0,236
1673614868085,571,object_info_1,200,OK,Thread Group 1-73,text,true,,229,163,141,141,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,571,0,237
1673614868085,571,user_info_3,200,OK,Thread Group 1-82,text,true,,370,247,141,141,http://162.55.220.72:5006/user_info_3,571,0,237
1673614868090,566,user_info_2,200,OK,Thread Group 1-93,text,true,,476,247,141,141,http://162.55.220.72:5006/user_info_2,566,0,248
1673614868093,594,user_info_2,200,OK,Thread Group 1-94,text,true,,476,247,142,142,http://162.55.220.72:5006/user_info_2,594,0,271
1673614868095,592,object_info_1,200,OK,Thread Group 1-74,text,true,,229,163,142,142,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,592,0,289
1673614868096,591,object_info_1,200,OK,Thread Group 1-21,text,true,,229,163,142,142,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,591,0,289
1673614868100,592,user_info_2,200,OK,Thread Group 1-95,text,true,,476,247,142,142,http://162.55.220.72:5006/user_info_2,592,0,286
1673614868096,596,user_info_2,200,OK,Thread Group 1-15,text,true,,476,247,142,142,http://162.55.220.72:5006/user_info_2,596,0,290
1673614868094,601,user_info_2,200,OK,Thread Group 1-29,text,true,,476,247,143,143,http://162.55.220.72:5006/user_info_2,601,0,292
1673614868095,600,user_info_3,200,OK,Thread Group 1-84,text,true,,370,247,143,143,http://162.55.220.72:5006/user_info_3,600,0,291
1673614868094,601,object_info_1,200,OK,Thread Group 1-22,text,true,,229,163,143,143,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,601,0,292
1673614868101,594,object_info_1,200,OK,Thread Group 1-23,text,true,,229,163,143,143,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,594,0,300
1673614868114,582,get_method,200,OK,Thread Group 1-114,text,true,,168,150,143,143,http://162.55.220.72:5006/get_method?name=Ilya&age=34,582,0,289
1673614868095,608,get_method,200,OK,Thread Group 1-113,text,true,,168,150,143,143,http://162.55.220.72:5006/get_method?name=Ilya&age=34,608,0,308
1673614868136,584,object_info_3,200,OK,Thread Group 1-3,text,true,,524,165,144,144,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,584,0,309
1673614868119,631,user_info_2,200,OK,Thread Group 1-11,text,true,,476,247,145,145,http://162.55.220.72:5006/user_info_2,631,0,301
1673614868114,637,user_info_2,200,OK,Thread Group 1-96,text,true,,476,247,145,145,http://162.55.220.72:5006/user_info_2,637,0,305
1673614868135,616,get_method,200,OK,Thread Group 1-115,text,true,,168,150,145,145,http://162.55.220.72:5006/get_method?name=Ilya&age=34,616,0,316
1673614868117,634,object_info_4,200,OK,Thread Group 1-42,text,true,,238,165,145,145,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,634,0,327
1673614868148,603,user_info_2,200,OK,Thread Group 1-10,text,true,,476,247,145,145,http://162.55.220.72:5006/user_info_2,603,0,318
1673614868164,609,object_info_3,200,OK,Thread Group 1-53,text,true,,524,165,147,147,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,609,0,307
1673614868134,639,user_info_2,200,OK,Thread Group 1-97,text,true,,476,247,147,147,http://162.55.220.72:5006/user_info_2,639,0,332
1673614868154,619,get_method,200,OK,Thread Group 1-116,text,true,,168,150,147,147,http://162.55.220.72:5006/get_method?name=Ilya&age=34,619,0,315
1673614868164,609,user_info_2,200,OK,Thread Group 1-99,text,true,,476,247,147,147,http://162.55.220.72:5006/user_info_2,609,0,313
1673614868154,619,get_method,200,OK,Thread Group 1-35,text,true,,168,150,147,147,http://162.55.220.72:5006/get_method?name=Ilya&age=34,619,0,323
1673614868148,625,user_info_2,200,OK,Thread Group 1-98,text,true,,476,247,147,147,http://162.55.220.72:5006/user_info_2,625,0,329
1673614868188,617,object_info_2 ,200,OK,Thread Group 1-66,text,true,,466,165,148,148,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,617,0,316
1673614868171,792,get_method,200,OK,Thread Group 1-117,text,true,,168,150,156,156,http://162.55.220.72:5006/get_method?name=Ilya&age=34,792,0,333
1673614868193,771,get_method,200,OK,Thread Group 1-118,text,true,,168,150,156,156,http://162.55.220.72:5006/get_method?name=Ilya&age=34,771,0,331
1673614868188,776,user_info_2,200,OK,Thread Group 1-14,text,true,,476,247,156,156,http://162.55.220.72:5006/user_info_2,776,0,339
1673614868206,758,user_info_2,200,OK,Thread Group 1-101,text,true,,476,247,156,156,http://162.55.220.72:5006/user_info_2,758,0,324
1673614868231,733,object_info_1,200,OK,Thread Group 1-76,text,true,,229,163,156,156,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,733,0,299
1673614868214,750,get_method,200,OK,Thread Group 1-119,text,true,,168,150,156,156,http://162.55.220.72:5006/get_method?name=Ilya&age=34,750,0,316
1673614868154,811,user_info_2,200,OK,Thread Group 1-100,text,true,,476,247,156,156,http://162.55.220.72:5006/user_info_2,811,0,350
1673614868180,785,object_info_4,200,OK,Thread Group 1-43,text,true,,238,165,156,156,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,785,0,344
1673614868188,837,user_info_2,200,OK,Thread Group 1-102,text,true,,476,247,159,159,http://162.55.220.72:5006/user_info_2,837,0,342
1673614868204,821,object_info_4,200,OK,Thread Group 1-50,text,true,,238,165,159,159,http://162.55.220.72:5006/object_info_4?name=Ilya&age=35&salary=5000,821,0,346
1673614868255,818,get_method,200,OK,Thread Group 1-121,text,true,,168,150,162,162,http://162.55.220.72:5006/get_method?name=Ilya&age=34,818,0,348
1673614868297,777,user_info_3,200,OK,Thread Group 1-6,text,true,,370,247,162,162,http://162.55.220.72:5006/user_info_3,777,0,312
1673614868274,800,get_method,200,OK,Thread Group 1-122,text,true,,168,150,162,162,http://162.55.220.72:5006/get_method?name=Ilya&age=34,800,0,329
1673614868294,781,get_method,200,OK,Thread Group 1-123,text,true,,168,150,162,162,http://162.55.220.72:5006/get_method?name=Ilya&age=34,781,0,311
1673614868287,788,object_info_3,200,OK,Thread Group 1-56,text,true,,524,165,162,162,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,788,0,318
1673614868299,776,user_info_3,200,OK,Thread Group 1-2,text,true,,370,247,162,162,http://162.55.220.72:5006/user_info_3,776,0,310
1673614868298,777,get_method,200,OK,Thread Group 1-38,text,true,,168,150,162,162,http://162.55.220.72:5006/get_method?name=Ilya&age=34,777,0,311
1673614868297,778,user_info_3,200,OK,Thread Group 1-8,text,true,,370,247,162,162,http://162.55.220.72:5006/user_info_3,778,0,312
1673614868319,861,user_info_3,200,OK,Thread Group 1-85,text,true,,370,247,167,167,http://162.55.220.72:5006/user_info_3,861,0,294
1673614868320,860,user_info_3,200,OK,Thread Group 1-86,text,true,,370,247,167,167,http://162.55.220.72:5006/user_info_3,860,0,323
1673614868319,862,object_info_3,200,OK,Thread Group 1-55,text,true,,524,165,167,167,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,862,0,294
1673614868320,873,user_info_3,200,OK,Thread Group 1-9,text,true,,370,247,167,167,http://162.55.220.72:5006/user_info_3,873,0,322
1673614868298,895,user_info_2,200,OK,Thread Group 1-103,text,true,,476,247,167,167,http://162.55.220.72:5006/user_info_2,895,0,311
1673614868314,879,get_method,200,OK,Thread Group 1-124,text,true,,168,150,167,167,http://162.55.220.72:5006/get_method?name=Ilya&age=34,879,0,299
1673614868322,871,object_info_2 ,200,OK,Thread Group 1-65,text,true,,466,165,167,167,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,871,0,333
1673614868322,872,object_info_2 ,200,OK,Thread Group 1-67,text,true,,466,165,167,167,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,872,0,334
